75	SENSORS_HEADER	heater_heater	silicagel_Fan	ambient_Fan	silicagel_C	silicagel_rH	silicagel_dew	board_C	board_rH	board_dew	ext_C	ext_rH	ext_dew	heater_C	aux_C
1200942	SENSORS_VALUES	78	0	0	48.37	32.6	27.7	29.41	35.4	12.5	24.82	55.4	15.3	92.44	25.25
1210941	SENSORS_VALUES	78	0	1	48.38	28.1	25.2	29.42	35.4	12.6	24.82	55.3	15.3	92.50	25.25
1220941	SENSORS_VALUES	78	0	0	48.43	32.7	27.8	29.44	35.3	12.6	24.83	55.3	15.3	92.56	25.25
1230941	SENSORS_VALUES	78	0	1	48.44	28.2	25.3	29.44	35.3	12.5	24.82	55.2	15.2	92.56	25.25
1240941	SENSORS_VALUES	78	0	1	48.50	27.5	24.9	29.44	35.4	12.6	24.85	55.2	15.3	92.56	25.19
1250941	SENSORS_VALUES	78	0	0	48.53	32.3	27.7	29.44	35.4	12.6	24.85	55.2	15.3	92.56	25.25
1260942	SENSORS_VALUES	78	0	1	48.55	27.8	25.2	29.46	35.3	12.6	24.87	55.2	15.3	92.63	25.25
1270942	SENSORS_VALUES	78	0	0	48.57	32.3	27.7	29.45	35.4	12.6	24.87	55.1	15.3	92.63	25.25
1280941	SENSORS_VALUES	78	0	1	48.60	27.9	25.2	29.45	35.3	12.6	24.87	55.1	15.3	92.69	25.25
1290942	SENSORS_VALUES	78	0	0	48.62	32.2	27.7	29.48	35.3	12.6	24.85	55.1	15.3	92.75	25.25
1300942	SENSORS_VALUES	78	0	1	48.62	27.8	25.2	29.46	35.3	12.5	24.86	55.1	15.3	92.81	25.25
1310941	SENSORS_VALUES	78	0	0	48.68	32.2	27.8	29.48	35.3	12.6	24.89	55.1	15.3	92.88	25.25
1320951	SENSORS_VALUES	78	0	1	48.71	27.8	25.3	29.51	35.3	12.6	24.90	54.9	15.3	92.94	25.25
1330943	SENSORS_VALUES	78	0	1	48.74	27.2	24.9	29.51	35.3	12.6	24.87	54.9	15.2	92.88	25.25
1340942	SENSORS_VALUES	78	0	0	48.77	31.8	27.6	29.49	35.3	12.6	24.86	55.0	15.3	92.88	25.25
1350942	SENSORS_VALUES	78	0	1	48.80	27.4	25.1	29.51	35.3	12.6	24.85	55.2	15.3	92.94	25.25
1360942	SENSORS_VALUES	78	0	0	48.82	31.7	27.6	29.52	35.4	12.6	24.85	55.3	15.3	92.94	25.25
1370943	SENSORS_VALUES	78	0	1	48.82	27.4	25.1	29.52	35.3	12.6	24.85	55.4	15.3	93.00	25.25
1380941	SENSORS_VALUES	78	0	0	48.84	31.7	27.6	29.54	35.3	12.6	24.80	55.5	15.3	93.06	25.25
1390942	SENSORS_VALUES	78	0	1	48.90	27.4	25.2	29.54	35.3	12.6	24.82	55.5	15.3	93.13	25.25
1400942	SENSORS_VALUES	78	0	0	48.91	31.6	27.6	29.56	35.3	12.6	24.80	55.5	15.3	93.13	25.31
1410941	SENSORS_VALUES	78	0	1	48.94	27.3	25.2	29.54	35.2	12.6	24.80	55.4	15.3	93.19	25.25
1420941	SENSORS_VALUES	78	0	0	48.95	31.5	27.6	29.55	35.3	12.6	24.82	55.4	15.3	93.25	25.31
1430943	SENSORS_VALUES	78	0	1	49.01	27.3	25.3	29.56	35.2	12.6	24.80	55.4	15.3	93.31	25.25
1440941	SENSORS_VALUES	78	0	0	48.99	31.4	27.6	29.56	35.2	12.6	24.80	55.5	15.3	93.31	25.25
1450942	SENSORS_VALUES	78	0	1	49.04	27.2	25.2	29.59	35.2	12.6	24.79	55.5	15.3	93.31	25.25
1460942	SENSORS_VALUES	78	0	0	49.08	31.3	27.6	29.59	35.2	12.6	24.77	55.4	15.3	93.38	25.31
1470941	SENSORS_VALUES	78	0	1	49.09	27.2	25.2	29.61	35.1	12.6	24.79	55.5	15.3	93.44	25.25
1480941	SENSORS_VALUES	78	0	0	49.12	31.3	27.6	29.62	35.2	12.7	24.79	55.5	15.3	93.44	25.25
1490942	SENSORS_VALUES	78	0	1	49.12	27.2	25.2	29.62	35.1	12.6	24.82	55.4	15.3	93.50	25.25
1500941	SENSORS_VALUES	78	0	0	49.16	31.2	27.6	29.62	35.2	12.7	24.79	55.3	15.3	93.50	25.25
1510941	SENSORS_VALUES	78	0	1	49.19	27.1	25.2	29.64	35.2	12.7	24.83	55.3	15.3	93.56	25.31
1520941	SENSORS_VALUES	78	0	0	49.24	31.0	27.6	29.65	35.2	12.7	24.83	55.2	15.3	93.56	25.31
1530941	SENSORS_VALUES	78	0	1	49.24	26.9	25.2	29.65	35.2	12.7	24.85	55.2	15.3	93.63	25.25
1540942	SENSORS_VALUES	78	0	0	49.27	30.9	27.6	29.66	35.2	12.7	24.83	55.2	15.3	93.63	25.31
1550941	SENSORS_VALUES	78	0	1	49.29	26.9	25.2	29.66	35.1	12.7	24.86	55.3	15.3	93.69	25.31
1560941	SENSORS_VALUES	78	0	0	49.28	30.8	27.5	29.65	35.1	12.7	24.86	55.3	15.3	93.69	25.25
1570942	SENSORS_VALUES	78	0	1	49.33	26.9	25.2	29.68	35.1	12.7	24.86	55.3	15.3	93.75	25.31
1580942	SENSORS_VALUES	78	0	0	49.38	30.7	27.5	29.66	35.2	12.7	24.86	55.3	15.3	93.69	25.31
1590941	SENSORS_VALUES	78	0	1	49.39	26.8	25.2	29.65	35.1	12.6	24.89	55.2	15.3	93.75	25.25
1600942	SENSORS_VALUES	78	0	0	49.40	30.6	27.5	29.71	35.1	12.7	24.87	55.2	15.3	93.75	25.31
1610941	SENSORS_VALUES	78	0	1	49.46	26.7	25.2	29.71	35.2	12.7	24.86	55.2	15.3	93.81	25.25
1620943	SENSORS_VALUES	78	0	0	49.48	30.6	27.5	29.69	35.2	12.7	24.86	55.2	15.3	93.81	25.31
1630943	SENSORS_VALUES	78	0	1	49.52	26.6	25.2	29.69	35.1	12.7	24.87	55.1	15.3	93.88	25.31
1640943	SENSORS_VALUES	78	0	0	49.52	30.4	27.5	29.71	35.1	12.7	24.86	55.1	15.3	93.88	25.31
1650943	SENSORS_VALUES	78	0	1	49.53	26.5	25.2	29.71	35.1	12.7	24.83	55.2	15.3	93.94	25.31
1660942	SENSORS_VALUES	78	0	0	49.56	30.3	27.5	29.72	35.1	12.7	24.82	55.2	15.3	93.94	25.31
1670941	SENSORS_VALUES	78	0	1	49.56	26.5	25.2	29.72	35.1	12.7	24.83	55.2	15.3	94.00	25.31
1680941	SENSORS_VALUES	78	0	0	49.60	30.2	27.5	29.75	35.1	12.7	24.85	55.2	15.3	94.00	25.38
1690941	SENSORS_VALUES	78	0	1	49.66	26.4	25.2	29.73	35.1	12.7	24.87	55.0	15.3	94.06	25.31
1700943	SENSORS_VALUES	78	0	0	49.67	30.0	27.4	29.72	35.2	12.7	24.86	54.9	15.2	94.06	25.31
1710942	SENSORS_VALUES	78	0	1	49.73	26.3	25.2	29.73	35.1	12.7	24.86	54.9	15.2	94.06	25.31
1720941	SENSORS_VALUES	78	0	0	49.70	30.0	27.4	29.75	35.1	12.7	24.86	54.9	15.2	94.06	25.31
1730941	SENSORS_VALUES	78	0	1	49.75	26.2	25.1	29.76	35.2	12.8	24.89	54.9	15.2	94.13	25.31
1740942	SENSORS_VALUES	78	0	0	49.76	29.9	27.4	29.76	35.1	12.8	24.87	54.9	15.2	94.13	25.31
1750943	SENSORS_VALUES	78	0	1	49.79	26.1	25.1	29.77	35.1	12.7	24.89	55.1	15.3	94.13	25.31
1760943	SENSORS_VALUES	78	0	0	49.80	29.8	27.4	29.77	35.2	12.8	24.87	55.1	15.3	94.13	25.31
