74	SENSORS_HEADER	heater_heater	silicagel_Fan	ambient_Fan	silicagel_C	silicagel_rH	silicagel_dew	board_C	board_rH	board_dew	ext_C	ext_rH	ext_dew	heater_C	aux_C
1010792	SENSORS_VALUES	78	0	1	45.62	33.6	25.9	28.97	37.5	13.1	24.94	56.1	15.6	91.25	25.31
1020792	SENSORS_VALUES	78	0	1	45.76	33.4	25.9	29.00	37.9	13.2	24.99	56.1	15.7	91.25	25.31
1030792	SENSORS_VALUES	78	0	1	45.88	33.1	25.8	28.98	38.3	13.4	25.00	56.1	15.7	91.19	25.31
1040792	SENSORS_VALUES	78	0	1	45.96	33.0	25.8	29.00	38.7	13.6	24.97	56.1	15.7	91.19	25.25
1050792	SENSORS_VALUES	78	0	1	46.06	32.8	25.8	28.98	38.9	13.6	24.99	56.1	15.7	91.25	25.31
1060791	SENSORS_VALUES	78	0	1	46.19	32.7	25.9	29.03	39.2	13.8	25.03	56.0	15.7	91.25	25.31
1070792	SENSORS_VALUES	78	0	1	46.29	32.5	25.9	29.01	39.5	13.9	25.05	56.0	15.7	91.31	25.31
1080792	SENSORS_VALUES	78	0	1	46.39	32.3	25.9	29.01	39.7	14.0	25.05	55.9	15.7	91.38	25.31
1090792	SENSORS_VALUES	78	0	1	46.44	32.2	25.8	29.04	39.7	14.0	25.05	56.0	15.7	91.50	25.31
1100791	SENSORS_VALUES	78	0	1	46.53	32.0	25.8	29.04	40.1	14.2	25.06	55.9	15.7	91.63	25.31
1110792	SENSORS_VALUES	78	0	1	46.64	31.9	25.9	29.05	40.4	14.3	25.07	55.9	15.7	91.63	25.31
1120792	SENSORS_VALUES	78	0	1	46.71	31.8	25.9	29.04	40.6	14.3	25.09	55.9	15.7	91.69	25.31
1130793	SENSORS_VALUES	78	0	1	46.81	31.7	25.9	29.07	40.6	14.4	25.09	55.8	15.7	91.75	25.31
1140792	SENSORS_VALUES	78	0	1	46.91	31.6	25.9	29.05	40.9	14.5	25.10	55.8	15.7	91.75	25.31
1150792	SENSORS_VALUES	78	0	1	46.98	31.5	25.9	29.07	41.1	14.5	25.11	55.8	15.7	91.81	25.38
1160792	SENSORS_VALUES	78	0	1	47.05	31.4	25.9	29.08	41.2	14.6	25.10	55.9	15.7	91.88	25.38
1170791	SENSORS_VALUES	78	0	1	47.15	31.3	26.0	29.08	41.4	14.7	25.10	55.9	15.7	91.94	25.38
1180792	SENSORS_VALUES	78	0	1	47.19	31.2	25.9	29.11	41.6	14.8	25.11	55.9	15.7	92.00	25.31
1190792	SENSORS_VALUES	78	0	1	47.31	31.1	26.0	29.11	41.7	14.8	25.11	55.9	15.7	92.06	25.38
1200792	SENSORS_VALUES	78	0	1	47.39	31.0	26.0	29.11	41.8	14.9	25.14	55.8	15.7	92.13	25.31
1210792	SENSORS_VALUES	78	0	1	47.44	30.9	26.0	29.11	42.0	14.9	25.14	55.8	15.7	92.19	25.38
1220792	SENSORS_VALUES	78	0	1	47.49	30.9	26.0	29.13	42.1	15.0	25.13	55.9	15.7	92.25	25.38
1230792	SENSORS_VALUES	78	0	1	47.60	30.9	26.1	29.14	42.3	15.1	25.13	55.9	15.7	92.31	25.38
1240792	SENSORS_VALUES	78	0	1	47.65	30.7	26.0	29.15	42.3	15.1	25.14	55.9	15.8	92.38	25.38
1250792	SENSORS_VALUES	78	0	1	47.76	30.6	26.1	29.14	42.4	15.1	25.17	55.9	15.8	92.19	25.38
1260792	SENSORS_VALUES	78	0	1	47.80	30.5	26.1	29.17	42.5	15.2	25.17	55.8	15.8	91.94	25.38
1270792	SENSORS_VALUES	78	0	1	47.87	30.4	26.1	29.17	42.7	15.2	25.16	55.8	15.8	91.75	25.44
1280791	SENSORS_VALUES	78	0	1	47.96	30.4	26.2	29.20	42.8	15.3	25.17	55.8	15.8	91.50	25.38
1290791	SENSORS_VALUES	78	0	1	48.02	30.3	26.1	29.20	42.9	15.3	25.19	55.8	15.8	91.56	25.38
1300792	SENSORS_VALUES	78	0	1	48.12	30.2	26.2	29.20	43.0	15.4	25.17	55.8	15.7	91.69	25.38
1310791	SENSORS_VALUES	78	0	1	48.16	30.2	26.2	29.21	43.0	15.4	25.19	55.7	15.8	91.88	25.44
1320792	SENSORS_VALUES	78	0	1	48.23	30.1	26.2	29.21	43.2	15.5	25.20	55.7	15.8	91.81	25.44
1330792	SENSORS_VALUES	78	0	1	48.29	30.0	26.2	29.21	43.3	15.5	25.23	55.7	15.8	91.56	25.44
1340791	SENSORS_VALUES	78	0	1	48.34	29.9	26.2	29.21	43.4	15.5	25.24	55.7	15.8	91.63	25.44
1350793	SENSORS_VALUES	78	0	1	48.38	29.8	26.2	29.22	43.5	15.6	25.21	55.7	15.8	91.81	25.44
1360792	SENSORS_VALUES	78	0	1	48.46	29.8	26.2	29.22	43.5	15.6	25.21	55.8	15.8	92.00	25.38
1370791	SENSORS_VALUES	78	0	1	48.51	29.7	26.2	29.25	43.6	15.6	25.21	55.7	15.8	92.19	25.44
1380792	SENSORS_VALUES	78	0	1	48.60	29.6	26.3	29.26	43.7	15.7	25.23	55.7	15.8	92.31	25.44
1390792	SENSORS_VALUES	78	0	1	48.62	29.6	26.3	29.25	43.8	15.7	25.23	55.7	15.8	92.44	25.44
1400792	SENSORS_VALUES	78	0	1	48.68	29.5	26.2	29.25	43.8	15.7	25.26	55.7	15.8	92.56	25.50
1410792	SENSORS_VALUES	78	0	1	48.74	29.4	26.3	29.26	43.8	15.7	25.26	55.7	15.8	92.63	25.44
1420792	SENSORS_VALUES	78	0	1	48.75	29.3	26.2	29.31	43.9	15.8	25.26	55.6	15.8	92.75	25.50
1430792	SENSORS_VALUES	78	0	1	48.85	29.3	26.3	29.31	44.0	15.8	25.26	55.7	15.8	92.81	25.50
