127	SENSORS_HEADER	heater_heater	silicagel_Fan	ambient_Fan	silicagel_C	silicagel_rH	silicagel_dew	board_C	board_rH	board_dew	ext_C	ext_rH	ext_dew	heater_C	aux_C
1450792	SENSORS_VALUES	78	0	0	53.88	24.5	27.4	30.91	43.6	17.1	25.92	57.8	17.0	96.94	26.38
1460791	SENSORS_VALUES	78	0	1	53.94	23.4	26.7	30.91	43.6	17.1	25.92	57.8	17.0	97.00	26.38
1470792	SENSORS_VALUES	78	0	0	53.91	24.4	27.4	30.90	43.6	17.1	25.92	57.8	17.0	96.94	26.44
1480791	SENSORS_VALUES	78	0	1	53.94	23.4	26.7	30.90	43.6	17.1	25.92	57.8	17.0	97.00	26.38
1490792	SENSORS_VALUES	78	0	0	53.94	24.4	27.4	30.91	43.6	17.1	25.92	57.8	17.0	97.00	26.38
1500791	SENSORS_VALUES	78	0	1	53.97	23.4	26.7	30.88	43.6	17.1	25.95	57.8	17.0	97.00	26.38
1510793	SENSORS_VALUES	78	0	0	53.95	24.4	27.5	30.88	43.6	17.1	25.94	57.8	17.0	97.00	26.38
1520791	SENSORS_VALUES	78	0	1	53.97	23.4	26.7	30.91	43.5	17.1	25.92	57.9	17.0	97.00	26.38
1530792	SENSORS_VALUES	78	0	0	53.95	24.4	27.4	30.90	43.6	17.1	25.94	57.9	17.0	97.00	26.38
1540791	SENSORS_VALUES	78	0	1	54.04	23.4	26.8	30.90	43.5	17.1	25.91	57.8	17.0	97.00	26.38
1550792	SENSORS_VALUES	78	0	0	53.95	24.3	27.4	30.90	43.6	17.1	25.89	57.9	17.0	97.00	26.38
1560792	SENSORS_VALUES	78	0	1	54.01	23.3	26.7	30.92	43.5	17.1	25.92	57.9	17.0	97.00	26.44
1570791	SENSORS_VALUES	78	0	0	54.01	24.3	27.4	30.90	43.6	17.1	25.89	57.9	17.0	97.00	26.38
1580792	SENSORS_VALUES	78	0	1	54.03	23.3	26.7	30.91	43.6	17.1	25.89	57.9	17.0	97.06	26.38
1590792	SENSORS_VALUES	78	0	0	54.00	24.3	27.4	30.90	43.6	17.1	25.88	58.0	17.0	97.06	26.38
1600791	SENSORS_VALUES	78	0	1	54.04	23.3	26.7	30.91	43.5	17.1	25.88	58.0	17.0	97.06	26.31
1610792	SENSORS_VALUES	78	0	0	54.03	24.3	27.4	30.92	43.5	17.1	25.88	58.0	17.0	97.06	26.38
1620791	SENSORS_VALUES	78	0	1	54.04	23.2	26.7	30.91	43.5	17.1	25.89	57.9	17.0	97.06	26.38
1630793	SENSORS_VALUES	78	0	0	54.03	24.2	27.4	30.90	43.6	17.1	25.92	57.9	17.0	97.06	26.38
1640791	SENSORS_VALUES	78	0	1	54.05	23.3	26.7	30.90	43.5	17.1	25.92	57.9	17.0	97.06	26.38
1650792	SENSORS_VALUES	78	0	0	54.04	24.2	27.4	30.92	43.6	17.1	25.95	57.8	17.0	97.06	26.38
1660792	SENSORS_VALUES	78	0	1	54.05	23.2	26.7	30.91	43.5	17.1	25.94	57.7	17.0	97.06	26.38
1670791	SENSORS_VALUES	78	0	0	54.05	24.1	27.3	30.92	43.5	17.1	25.96	57.8	17.0	97.06	26.38
1680792	SENSORS_VALUES	78	0	1	54.05	23.2	26.7	30.92	43.5	17.1	25.95	57.7	17.0	97.13	26.38
1690791	SENSORS_VALUES	78	0	0	54.05	24.2	27.3	30.94	43.5	17.1	25.94	57.6	17.0	97.13	26.38
1700792	SENSORS_VALUES	78	0	1	54.10	23.2	26.7	30.94	43.5	17.1	25.94	57.6	17.0	97.13	26.38
1710791	SENSORS_VALUES	78	0	0	54.05	24.1	27.3	30.92	43.5	17.1	25.92	57.7	17.0	97.13	26.38
1720792	SENSORS_VALUES	78	0	1	54.11	23.1	26.6	30.92	43.4	17.1	25.96	57.6	17.0	97.13	26.38
1730791	SENSORS_VALUES	78	0	0	54.07	24.1	27.3	30.94	43.4	17.1	25.96	57.6	17.0	97.13	26.38
1740792	SENSORS_VALUES	78	0	1	54.13	23.2	26.7	30.94	43.4	17.1	25.98	57.6	17.0	97.19	26.38
1750791	SENSORS_VALUES	78	0	0	54.10	24.0	27.3	30.97	43.5	17.1	25.96	57.5	17.0	97.13	26.38
1760792	SENSORS_VALUES	78	0	1	54.14	23.1	26.7	30.95	43.4	17.1	25.98	57.6	17.0	97.19	26.38
