83	SENSORS_HEADER	heater_heater	silicagel_Fan	ambient_Fan	silicagel_C	silicagel_rH	silicagel_dew	board_C	board_rH	board_dew	ext_C	ext_rH	ext_dew	heater_C	aux_C
1380792	SENSORS_VALUES	0	0	0	44.36	16.5	13.3	30.39	38.0	14.5	26.42	54.3	16.5	48.38	26.94
1390793	SENSORS_VALUES	0	0	0	44.19	16.3	13.1	30.34	38.0	14.5	26.43	54.3	16.5	48.06	26.88
1400791	SENSORS_VALUES	0	0	0	44.03	16.3	12.9	30.33	38.0	14.4	26.45	54.3	16.5	47.75	26.94
1410791	SENSORS_VALUES	0	0	0	43.82	16.2	12.6	30.30	37.9	14.4	26.42	54.3	16.5	47.44	26.81
1420791	SENSORS_VALUES	0	0	0	43.65	16.2	12.5	30.29	37.9	14.4	26.40	54.3	16.5	47.13	26.88
1430791	SENSORS_VALUES	0	0	0	43.47	16.0	12.2	30.24	37.9	14.3	26.40	54.3	16.5	46.88	26.88
1440791	SENSORS_VALUES	0	0	0	43.31	16.0	12.0	30.20	37.9	14.3	26.39	54.4	16.5	46.56	26.88
1450791	SENSORS_VALUES	0	0	0	43.13	15.8	11.7	30.20	37.9	14.3	26.42	54.3	16.5	46.31	26.88
1460791	SENSORS_VALUES	0	0	0	42.96	15.8	11.5	30.17	37.9	14.3	26.42	54.3	16.5	46.06	26.88
1470791	SENSORS_VALUES	0	0	0	42.79	15.7	11.3	30.17	37.9	14.3	26.40	54.3	16.5	45.81	26.88
1480781	SM_STATE	'drywait' -> 'dryfan' drw difference reached 3.0C
1480857	SENSORS_VALUES	0	0	0	42.63	15.6	11.2	30.10	37.8	14.2	26.40	54.4	16.5	45.56	26.88
1490780	LOG_INFO	len=0, append(14.04501)
1490853	SENSORS_VALUES	0	1	0	42.42	16.0	11.3	30.03	37.6	14.0	26.39	54.4	16.5	45.13	26.88
1500791	SENSORS_VALUES	0	1	0	42.25	16.5	11.7	29.97	37.2	13.8	26.36	54.4	16.5	44.56	26.88
